SOURCETYPE,DISIPLINE,MASTER REF,UNIT,AREA,ISO,ITR,IDENTCODE,GROUP,PART,TAGNUMBER,SIZE1,SIZE2,SIZE3,SIZE4,SHORT DESC,DESCRIPTION,QTY,UNIT,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBL00AB0B0-400,400,, ,210,TEEBL00AB0B0                                      ,TEE EQUAL BW SMLS SCH.STD A234-WPB,12,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBL00AB0B0-450,450,, ,210,TEEBL00AB0B0                                      ,TEE EQUAL BW SMLS SCH.STD A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBL00AB0C0-80,80,, ,210,TEEBL00AB0C0                                      ,TEE EQUAL BW WLD SCH.STD A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBL00AB0C0-150,150,, ,210,TEEBL00AB0C0                                      ,TEE EQUAL BW WLD SCH.STD A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBL00AB0C0-300,300,, ,210,TEEBL00AB0C0                                      ,TEE EQUAL BW WLD SCH.STD A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBL00AB0C0-350,350,, ,210,TEEBL00AB0C0                                      ,TEE EQUAL BW WLD SCH.STD A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBL00AB0C0-450,450,, ,210,TEEBL00AB0C0                                      ,TEE EQUAL BW WLD SCH.STD A234-WPB,1,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBL00AB0C0-500,500,, ,210,TEEBL00AB0C0                                      ,TEE EQUAL BW WLD SCH.STD A234-WPB,3,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBL00AB0C0-750,750,, ,210,TEEBL00AB0C0                                      ,TEE EQUAL BW WLD SCH.STD A234-WPB,1,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBL00AB0C0-900,900,, ,210,TEEBL00AB0C0                                      ,TEE EQUAL BW WLD SCH.STD A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBM00AB0B0-100,100,, ,210,TEEBM00AB0B0                                      ,TEE EQUAL BW SMLS SCH.XS A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBM00AB0B0-150,150,, ,210,TEEBM00AB0B0                                      ,TEE EQUAL BW SMLS SCH.XS A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBM00AB0B0-250,250,, ,210,TEEBM00AB0B0                                      ,TEE EQUAL BW SMLS SCH.XS A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEEBM00AB0B0-750,750,, ,210,TEEBM00AB0B0                                      ,TEE EQUAL BW SMLS SCH.XS A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TEES0H0A1000-25,25,, ,210,TEES0H0A1000                                      ,TEE EQUAL SW CL. 3000 A105,298,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TERBAL0AB0C0-450-250,450,250, ,210,TERBAL0AB0C0                                      ,TEE REDUCING BW WLD SCH.10 X SCH.STD A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TERBLL0AB0B0-80-50,80,50, ,210,TERBLL0AB0B0                                      ,TEE REDUCING BW SMLS SCH.STD X SCH.STD A234-WPB,3,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TERBLL0AB0B0-100-80,100,80, ,210,TERBLL0AB0B0                                      ,TEE REDUCING BW SMLS SCH.STD X SCH.STD A234-WPB,4,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TERBLL0AB0B0-150-80,150,80, ,210,TERBLL0AB0B0                                      ,TEE REDUCING BW SMLS SCH.STD X SCH.STD A234-WPB,6,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TERBLL0AB0B0-150-100,150,100, ,210,TERBLL0AB0B0                                      ,TEE REDUCING BW SMLS SCH.STD X SCH.STD A234-WPB,9,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TERBLL0AB0B0-200-100,200,100, ,210,TERBLL0AB0B0                                      ,TEE REDUCING BW SMLS SCH.STD X SCH.STD A234-WPB,2,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TERBLL0AB0B0-400-300,400,300, ,210,TERBLL0AB0B0                                      ,TEE REDUCING BW SMLS SCH.STD X SCH.STD A234-WPB,1,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TERBLL0AB0C0-350-300,350,300, ,210,TERBLL0AB0C0                                      ,TEE REDUCING BW WLD SCH.STD X SCH.STD A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TERBLL0AB0C0-500-400,500,400, ,210,TERBLL0AB0C0                                      ,TEE REDUCING BW WLD SCH.STD X SCH.STD A234-WPB,4,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TERBLL0AB0C0-600-500,600,500, ,210,TERBLL0AB0C0                                      ,TEE REDUCING BW WLD SCH.STD X SCH.STD A234-WPB,2,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TERBME0AB0B0-250-200,250,200, ,210,TERBME0AB0B0                                      ,TEE REDUCING BW SMLS SCH.XS X SCH.60 A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TERBMK0AB0B0-100-50,100,50, ,210,TERBMK0AB0B0                                      ,TEE REDUCING BW SMLS SCH.XS X SCH.160 A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PJ,EL,TERBMM0AB0B0-250-150,250,150, ,210,TERBMM0AB0B0                                      ,TEE REDUCING BW SMLS SCH.XS X SCH.XS A234-WPB,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PQ,AA,RPADLL0AA000-450-250,450,250, ,210,RPADLL0AA000                                      ,REINFORCED PAD SCH.STD X SCH.STD A53-GR.B,0,EA,
BULK,P,SITE,1,KB064-L21000,KB064-L21000,TAG WO MS, ,PQ,AA,RPADLL0AA000-650-350,650,350, ,210,RPADLL0AA000                                      ,REINFORCED PAD SCH.STD X SCH.STD A53-GR.B,0,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROBPP0DA000-150-50,150,50, ,211,BROBPP0DA000                                      ,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F304,12,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROBPP0DB000-100-50,100,50, ,211,BROBPP0DB000                                      ,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F304L,4,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROBPP0DB000-300-50,300,50, ,211,BROBPP0DB000                                      ,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F304L,2,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROBPP0DB000-500-50,500,50, ,211,BROBPP0DB000                                      ,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F304L,2,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROBPP0DD000-200-50,200,50, ,211,BROBPP0DD000                                      ,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F316L,3,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROBPP0DD000-200-100,200,100, ,211,BROBPP0DD000                                      ,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F316L,3,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROBPP0DD000-250-50,250,50, ,211,BROBPP0DD000                                      ,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F316L,2,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROBQQ0D3000-80-25,80,25, ,211,BROBQQ0D3000                                      ,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,2,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROBQQ0D3000-150-25,150,25, ,211,BROBQQ0D3000                                      ,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,36,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROBQQ0D3000-150-80,150,80, ,211,BROBQQ0D3000                                      ,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,4,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROBQQ0D3000-200-20,200,20, ,211,BROBQQ0D3000                                      ,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,3,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROBQQ0D3000-200-25,200,25, ,211,BROBQQ0D3000                                      ,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,55,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROBQQ0D3000-200-40,200,40, ,211,BROBQQ0D3000                                      ,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,1,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROBQQ0D3000-200-50,200,50, ,211,BROBQQ0D3000                                      ,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,3,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROBQQ0D3000-250-40,250,40, ,211,BROBQQ0D3000                                      ,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,6,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROBQQ0D3000-350-40,350,40, ,211,BROBQQ0D3000                                      ,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,16,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0D5000-50-25,50,25, ,211,BROS0H0D5000                                      ,BRANCH OUTLET SW CL. 3000 A182-F904L,8,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0D5000-80-40,80,40, ,211,BROS0H0D5000                                      ,BRANCH OUTLET SW CL. 3000 A182-F904L,1,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DA000-50-25,50,25, ,211,BROS0H0DA000                                      ,BRANCH OUTLET SW CL. 3000 A182-F304,2,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DA000-50-40,50,40, ,211,BROS0H0DA000                                      ,BRANCH OUTLET SW CL. 3000 A182-F304,55,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DA000-80-25,80,25, ,211,BROS0H0DA000                                      ,BRANCH OUTLET SW CL. 3000 A182-F304,1,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DA000-80-40,80,40, ,211,BROS0H0DA000                                      ,BRANCH OUTLET SW CL. 3000 A182-F304,2,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DA000-100-40,100,40, ,211,BROS0H0DA000                                      ,BRANCH OUTLET SW CL. 3000 A182-F304,12,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DA000-150-40,150,40, ,211,BROS0H0DA000                                      ,BRANCH OUTLET SW CL. 3000 A182-F304,10,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DB000-50-15,50,15, ,211,BROS0H0DB000                                      ,BRANCH OUTLET SW CL. 3000 A182-F304L,36,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DB000-50-25,50,25, ,211,BROS0H0DB000                                      ,BRANCH OUTLET SW CL. 3000 A182-F304L,1,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DB000-150-25,150,25, ,211,BROS0H0DB000                                      ,BRANCH OUTLET SW CL. 3000 A182-F304L,2,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DB000-200-25,200,25, ,211,BROS0H0DB000                                      ,BRANCH OUTLET SW CL. 3000 A182-F304L,5,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DB000-250-25,250,25, ,211,BROS0H0DB000                                      ,BRANCH OUTLET SW CL. 3000 A182-F304L,6,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DB000-250-40,250,40, ,211,BROS0H0DB000                                      ,BRANCH OUTLET SW CL. 3000 A182-F304L,2,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DB000-300-25,300,25, ,211,BROS0H0DB000                                      ,BRANCH OUTLET SW CL. 3000 A182-F304L,2,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DB000-300-40,300,40, ,211,BROS0H0DB000                                      ,BRANCH OUTLET SW CL. 3000 A182-F304L,2,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DB000-400-25,400,25, ,211,BROS0H0DB000                                      ,BRANCH OUTLET SW CL. 3000 A182-F304L,7,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DB000-400-40,400,40, ,211,BROS0H0DB000                                      ,BRANCH OUTLET SW CL. 3000 A182-F304L,2,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DB000-500-25,500,25, ,211,BROS0H0DB000                                      ,BRANCH OUTLET SW CL. 3000 A182-F304L,2,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DD000-100-25,100,25, ,211,BROS0H0DD000                                      ,BRANCH OUTLET SW CL. 3000 A182-F316L,3,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DD000-150-25,150,25, ,211,BROS0H0DD000                                      ,BRANCH OUTLET SW CL. 3000 A182-F316L,10,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DD000-200-25,200,25, ,211,BROS0H0DD000                                      ,BRANCH OUTLET SW CL. 3000 A182-F316L,6,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROS0H0DD000-250-40,250,40, ,211,BROS0H0DD000                                      ,BRANCH OUTLET SW CL. 3000 A182-F316L,8,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,BROT0H0DB000-50-15,50,15, ,211,BROT0H0DB000                                      ,BRANCH OUTLET THRD CL. 3000 A182-F304L,27,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,CAPS0H0DB000-15,15,, ,211,CAPS0H0DB000                                      ,CAP SW CL. 3000 A182-F304L,6,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E45BP00DA0C0-50,50,, ,211,E45BP00DA0C0                                      ,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304,59,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E45BP00DB0C0-50,50,, ,211,E45BP00DB0C0                                      ,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304L,7,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E45BP00DB0C0-150,150,, ,211,E45BP00DB0C0                                      ,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304L,1,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E45BP00DB0C0-200,200,, ,211,E45BP00DB0C0                                      ,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304L,4,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E45BP00DB0C0-250,250,, ,211,E45BP00DB0C0                                      ,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304L,1,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E45BP00DB0C0-300,300,, ,211,E45BP00DB0C0                                      ,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304L,4,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E45BP00DB0C0-400,400,, ,211,E45BP00DB0C0                                      ,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304L,2,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E45BP00DD0C0-150,150,, ,211,E45BP00DD0C0                                      ,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP316L,6,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E45BP00DD0C0-250,250,, ,211,E45BP00DD0C0                                      ,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP316L,3,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E45BQ00D20B0-200,200,, ,211,E45BQ00D20B0                                      ,ELBOW 45 DEG. LR BW SMLS SCH.40S A403-WP316/316L,2,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E45BQ00D20B0-350,350,, ,211,E45BQ00D20B0                                      ,ELBOW 45 DEG. LR BW SMLS SCH.40S A403-WP316/316L,8,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E45S0H0DA000-40,40,, ,211,E45S0H0DA000                                      ,ELBOW 45 DEG. SW CL. 3000 A182-F304,2,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DA0C0-50,50,, ,211,E90BP00DA0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304,483,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DA0C0-80,80,, ,211,E90BP00DA0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304,32,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DA0C0-100,100,, ,211,E90BP00DA0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304,17,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DA0C0-150,150,, ,211,E90BP00DA0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304,139,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DB0C0-50,50,, ,211,E90BP00DB0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,215,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DB0C0-80,80,, ,211,E90BP00DB0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,17,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DB0C0-100,100,, ,211,E90BP00DB0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,60,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DB0C0-150,150,, ,211,E90BP00DB0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,30,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DB0C0-200,200,, ,211,E90BP00DB0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,25,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DB0C0-250,250,, ,211,E90BP00DB0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,42,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DB0C0-300,300,, ,211,E90BP00DB0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,35,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DB0C0-400,400,, ,211,E90BP00DB0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,28,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DB0C0-500,500,, ,211,E90BP00DB0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,6,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DB0C0-600,600,, ,211,E90BP00DB0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,4,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DD0C0-50,50,, ,211,E90BP00DD0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP316L,2,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DD0C0-100,100,, ,211,E90BP00DD0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP316L,12,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DD0C0-150,150,, ,211,E90BP00DD0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP316L,85,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DD0C0-200,200,, ,211,E90BP00DD0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP316L,25,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BP00DD0C0-250,250,, ,211,E90BP00DD0C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP316L,12,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BQ00D20B0-25,25,, ,211,E90BQ00D20B0                                      ,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,26,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BQ00D20B0-50,50,, ,211,E90BQ00D20B0                                      ,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,14,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BQ00D20B0-80,80,, ,211,E90BQ00D20B0                                      ,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,14,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BQ00D20B0-150,150,, ,211,E90BQ00D20B0                                      ,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,262,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BQ00D20B0-200,200,, ,211,E90BQ00D20B0                                      ,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,444,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BQ00D20B0-250,250,, ,211,E90BQ00D20B0                                      ,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,12,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BQ00D20B0-350,350,, ,211,E90BQ00D20B0                                      ,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,20,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BQ00D20B0-400,400,, ,211,E90BQ00D20B0                                      ,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,3,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BQ00D60C0-80,80,, ,211,E90BQ00D60C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.40S A403-WP904L,55,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BQ00D60C0-100,100,, ,211,E90BQ00D60C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.40S A403-WP904L,57,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BQ00DD0A0-500,500,, ,211,E90BQ00DD0A0                                      ,ELBOW 90 DEG. LR BW SMLS/WLD SCH.40S A403-WP316L,16,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90BR00D60C0-50,50,, ,211,E90BR00D60C0                                      ,ELBOW 90 DEG. LR BW WLD SCH.80S A403-WP904L,128,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90S0H0DA000-40,40,, ,211,E90S0H0DA000                                      ,ELBOW 90 DEG. SW CL. 3000 A182-F304,640,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90S0H0DB000-15,15,, ,211,E90S0H0DB000                                      ,ELBOW 90 DEG. SW CL. 3000 A182-F304L,6,EA,
BULK,P,SITE,1,KB064-L21100,KB064-L21100,TAG WO MS, ,PJ,EL,E90S0H0DB000-25,25,, ,211,E90S0H0DB000                                      ,ELBOW 90 DEG. SW CL. 3000 A182-F304L,27,EA,
