PROJECT,DESCIPLINE,MASTER_REF,SOURCE_TYPE,UNIT,AREA,ISODRAWINGS,PIPINGCLASS,TOT_QTY,QTY_UOM,COMMODITYCODE,COMPLETE_FLAG,ISO_REV,DRAWING_TYPE,REVISION_DATE,GCP_NOM_DIAM,SIZE1_UOM,RCP_NOM_DIAM,SIZE2_UOM,SPEC_OVERRIDE,WORKSITE,DESCRIPTION,RECORD_TYPE,MODEL_CODE,ISODRAWINGSATTR1
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA1101CSS07,AA11_J,12,EA,STBT000YA000,0,C01,D,4/17/2015,,MM,,,1,S,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,BOLT,,209MA1101CSS07
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0729PAS14,AZ02_J,1,EA,TEEBL00AB0B0,0,C01,D,4/17/2015,100,MM,100,MM,1,S,TEE EQUAL BW SMLS SCH.STD A234-WPB,COMP,T,209MA0729PAS14
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0729PAS14,AZ02_J,9.5,M,PIPEL00AW0C0,0,C01,D,4/17/2015,100,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B GALV.,PIPE,PIPE,209MA0729PAS14
NL006945,P,SITE,ISO,09MA,PP5120P25,209MA0729PAS17,AZ02_J,42.4,M,PIPEL00AW0C0,0,C01,D,4/17/2015,50,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B GALV.,PIPE,PIPE,209MA0729PAS17
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0912PAS01,AZ02_J,39.2,M,PIPEL00AW0C0,0,C01,D,4/17/2015,150,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B GALV.,PIPE,PIPE,209MA0912PAS01
NL006945,P,SITE,ISO,MA,PP5120P22,209MA0912PAS01,AZ02_J,1,EA,E90BL00AB0B0,0,C01,D,4/17/2015,150,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E90LR,209MA0912PAS01
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA1101CSS12,AA11_J,4,EA,E90BL00AB0B0,0,C01,D,4/17/2015,150,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E90LR,209MA1101CSS12
NL006945,P,SITE,ISO,09MA,PP5120P20,209MA1301CWS23,AA02_J,1,EA,BROT0H0A1000,0,C01,D,4/17/2015,300,MM,,,1,S,BRANCH OUTLET THRD CL. 3000 A105,COMP,TOL,209MA1301CWS23
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA1101CSS15,AA11_J,1,EA,TEEBL00AB0B0,0,C01,D,4/17/2015,150,MM,150,MM,1,S,TEE EQUAL BW SMLS SCH.STD A234-WPB,COMP,T,209MA1101CSS15
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA1103CSS02,AA11_J,47.6,M,PIPEL00AA0C0,0,C01,D,4/17/2015,80,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,FPIPE,209MA1103CSS02
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA1306CWR28,AA02_J,1,EA,PLHT000A1000,0,C01,D,4/17/2015,40,MM,,,1,S,PLUG HEX. HEAD THRD A105,COMP,PLUG,209MA1306CWR28
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0801WDW08,AP11_J,1,EA,FLWNPAADB000,0,C01,D,4/17/2015,200,MM,,,1,S,FLANGE WELDING NECK CL. 150 RF SCH.10S A182-F304L,COMP,FWN,209MA0801WDW08
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA0912PAS11,AZ02_J,49.8,M,PIPEL00AW0C0,0,C01,D,4/17/2015,100,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B GALV.,PIPE,PIPE,209MA0912PAS11
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA1304CWS01,AA02_J,3.4,M,PIPEL00AA0B0,0,C01,D,4/17/2015,150,MM,,,1,S,PIPE SMLS SCH.STD A53-GR.B,PIPE,PIPE,209MA1304CWS01
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA1304CWS01,AA02_J,1,EA,BROT0H0A1000,0,C01,D,4/17/2015,150,MM,,,1,S,BRANCH OUTLET THRD CL. 3000 A105,COMP,TOL,209MA1304CWS01
NL006945,P,SITE,ISO,09MA,PP5120P17,209MA1308CWR01,AA02_J,1,EA,E90BL00AB0B0,0,C01,D,4/17/2015,350,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E90LR,209MA1308CWR01
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA1309CWR07,AA02_J,1,EA,PLHT000A1000,0,C01,D,4/17/2015,20,MM,,,1,S,PLUG HEX. HEAD THRD A105,COMP,PLUG,209MA1309CWR07
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA1306CWR33,AA02_J,1,EA,RPADLL0AA000,0,C01,D,4/17/2015,650,MM,,,1,S,REINFORCED PAD SCH.STD X SCH.STD A53-GR.B,COMP,RPAD,209MA1306CWR33
NL006945,P,SITE,ISO,09MA,PP5120P36,209MA1306CWR36,AA02_J,1,EA,RGAYXA,0,C01,D,4/17/2015,40,MM,,,1,S,"GATE VALVES,,F.S.ASTM A105 NORMALIZED,800#,OS&Y NON RISING HW.,API602. API598/MSS-SP-61,SW/THD",COMP,GATEX,209MA1306CWR36
NL006945,P,SITE,ISO,09MA,PP5120P20,209MA0912PAS17,AZ02_J,42.4,M,PIPEL00AW0C0,0,C01,D,4/17/2015,50,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B GALV.,PIPE,PIPE,209MA0912PAS17
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0007ASC22,AQ14_J,2,EA,E90BQ00D20B0,0,C01,D,4/17/2015,25,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,COMP,E90LR,209MA0007ASC22
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0008ASC16,AQ14_J,1,EA,FLBL0AAD3000,0,C01,D,4/17/2015,25,MM,,,1,S,FLANGE BLIND CL. 150 RF A182-F316/316L,COMP,FBLD,209MA0008ASC16
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA1301CWS05,AA02_J,1,EA,FLWNLAAA1000,0,C01,D,4/17/2015,600,MM,,,1,S,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,COMP,FWN,209MA1301CWS05
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0832WDW05,AP11_J,43,M,PIPEP00DB0C0,0,C01,D,4/17/2015,400,MM,,,1,S,PIPE WLD SCH.10S A312-TP304L,PIPE,PIPE,209MA0832WDW05
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0832WDW06,AP11_J,1,EA,E90BP00DB0C0,0,C01,D,4/17/2015,400,MM,,,1,S,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,COMP,E90LR,209MA0832WDW06
NL006945,P,SITE,ISO,09MA,PP5120P35,209MA0105ASC01,AQ14_J,2,EA,BROBQQ0D3000,0,C01,D,4/17/2015,150,MM,,,1,S,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,COMP,WOL,209MA0105ASC01
NL006945,P,SITE,ISO,09MA,PP5120P35,209MA0105ASC02,AQ14_J,8.6,M,PIPEQ00D10B0,0,C01,D,4/17/2015,25,MM,,,1,S,PIPE SMLS SCH.40S A312-TP316/316L,PIPE,PIPE,209MA0105ASC02
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA1301CWS07,AA02_J,6,EA,E90BL00AB0B0,0,C01,D,4/17/2015,300,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E90LR,209MA1301CWS07
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0907IAS02,AP10_J,6,EA,E90BP00DB0C0,0,C01,D,4/17/2015,150,MM,,,1,S,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,COMP,E90LR,209MA0907IAS02
NL006945,P,SITE,ISO,09MA,PP5120P35,209MA1102CSS01,AA11_J,1,EA,FLBL0AAA1000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE BLIND CL. 150 RF A105,COMP,FBLD,209MA1102CSS01
NL006945,P,SITE,ISO,09MA,PP5120P35,209MA1102CSS02,AA11_J,1,EA,FLBL0AAA1000,0,C01,D,4/17/2015,25,MM,,,1,S,FLANGE BLIND CL. 150 RF A105,COMP,FBLD,209MA1102CSS02
NL006945,P,SITE,ISO,09MA,PP5120P36,209MA1306CWR01,AA02_J,12,EA,STBT000YA000,0,C01,D,4/17/2015,,MM,,,1,S,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,BOLT,,209MA1306CWR01
NL006945,P,SITE,ISO,09MA,PP5120P19,209MA0912PAS25,AZ02_J,16.6,M,PIPEL00AW0C0,0,C01,D,4/17/2015,50,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B GALV.,PIPE,PIPE,209MA0912PAS25
NL006945,P,SITE,ISO,09MA,PP5120P20,209MA0913PAS01,AZ02_J,3.6,M,PIPEL00AW0C0,0,C01,D,4/17/2015,50,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B GALV.,PIPE,PIPE,209MA0913PAS01
NL006945,P,SITE,ISO,09MA,PP5120P36,209MA1306CWR01,AA02_J,22.1,M,PIPEL00AA0B0,0,C01,D,4/17/2015,300,MM,,,1,S,PIPE SMLS SCH.STD A53-GR.B,PIPE,PIPE,209MA1306CWR01
NL006945,P,SITE,ISO,09MA,PP5120P36,209MA1306CWR01,AA02_J,1,EA,BROS0H0A1000,0,C01,D,4/17/2015,300,MM,,,1,S,BRANCH OUTLET SW CL. 3000 A105,COMP,SOL,209MA1306CWR01
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA0907IAS05,AP10_J,1,EA,BROBPP0DB000,0,C01,D,4/17/2015,100,MM,,,1,S,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F304L,COMP,WOL,209MA0907IAS05
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA0920PAS01,AZ02_J,2,EA,E90BL00AB0B0,0,C01,D,4/17/2015,50,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E90LR,209MA0920PAS01
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA0927IAS01,AP10_J,4.3,M,PIPEP00DB0C0,0,C01,D,4/17/2015,50,MM,,,1,S,PIPE WLD SCH.10S A312-TP304L,PIPE,PIPE,209MA0927IAS01
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA1004WBB04,AA06_J,1,EA,BROS0H0A1000,0,C01,D,4/17/2015,80,MM,,,1,S,BRANCH OUTLET SW CL. 3000 A105,COMP,SOL,209MA1004WBB04
NL006945,P,SITE,ISO,09MA,PP5120P26,209MA1301CWS16,AA02_J,1,EA,PLHT000A1000,0,C01,D,4/17/2015,20,MM,,,1,S,PLUG HEX. HEAD THRD A105,COMP,PLUG,209MA1301CWS16
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA0907IAS10,AP10_J,1,EA,TEEBP00DB0C0,0,C01,D,4/17/2015,100,MM,100,MM,1,S,TEE EQUAL BW WLD SCH.10S A403-WP304L,COMP,T,209MA0907IAS10
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA1004WBB06,AA06_J,1,EA,ABARXB,0,C01,D,4/17/2015,20,MM,,,1,S,VALVE BALL FB FLGD CL. 150 RF CS BODY,COMP,BALLP,209MA1004WBB06
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA1004WBB08,AA06_J,2,EA,FLBL0AAA1000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE BLIND CL. 150 RF A105,COMP,FBLD,209MA1004WBB08
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA1301CWS18,AA02_J,1,EA,PLHT000A1000,0,C01,D,4/17/2015,20,MM,,,1,S,PLUG HEX. HEAD THRD A105,COMP,PLUG,209MA1301CWS18
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA1301CWS18,AA02_J,0.1,M,PIPEM00AB0B0,0,C01,D,4/17/2015,40,MM,,,1,S,PIPE SMLS SCH.XS A106-GR.B,PIPE,PIPE,209MA1301CWS18
NL006945,P,SITE,ISO,09MA,PP5120P20,209MA0907IAS17,AP10_J,6,EA,E90BP00DB0C0,0,C01,D,4/17/2015,50,MM,,,1,S,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,COMP,E90LR,209MA0907IAS17
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA1101CSS04,AA11_J,4,EA,E90BL00AB0B0,0,C01,D,4/17/2015,150,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E90LR,209MA1101CSS04
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA1306CWR19,AA02_J,1,EA,RBAYXA,0,C01,D,4/17/2015,40,MM,,,1,S,BALL VALVE REDUCED BORE SOCKET WELD / THREADED CL. 800 CS BODY,COMP,BALLP,209MA1306CWR19
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0304SCL03,AA06_J,6,EA,E90BL00AB0B0,0,C01,D,4/17/2015,150,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E90LR,209MA0304SCL03
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0306WDW02,AP11_J,2,EA,E90BP00DB0C0,0,C01,D,4/17/2015,300,MM,,,1,S,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,COMP,E90LR,209MA0306WDW02
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0502OFL11,AA06_J,1,EA,PNPPM00AB050,0,C01,D,4/17/2015,20,MM,,,1,S,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,COMP,NIP,209MA0502OFL11
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0502OFL13,AA06_J,2,EA,BROS0H0A1000,0,C01,D,4/17/2015,100,MM,,,1,S,BRANCH OUTLET SW CL. 3000 A105,COMP,SOL,209MA0502OFL13
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0502OFL13,AA06_J,1,EA,ABARXB,0,C01,D,4/17/2015,20,MM,,,1,S,VALVE BALL FB FLGD CL. 150 RF CS BODY,COMP,BALLP,209MA0502OFL13
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0306WDW04,AP11_J,2,EA,GKSW0A0ZB000,0,C01,D,4/17/2015,,MM,,,1,S,"GASKET SPIRAL WOUND CL. 150 SS, GRAPHITE FILLER, CSCR",GASK,,209MA0306WDW04
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0306WDW05,AP11_J,1,EA,FLBL0AADB000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE BLIND CL. 150 RF A182-F304L,COMP,FBLD,209MA0306WDW05
NL006945,P,SITE,ISO,09MA,PP5120P19,209MA0030ASC03,AQ14_J,4,EA,E90BQ00D20B0,0,C01,D,4/17/2015,150,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,COMP,E90LR,209MA0030ASC03
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0306WDW06,AP11_J,27.6,M,PIPEP00DB0C0,0,C01,D,4/17/2015,300,MM,,,1,S,PIPE WLD SCH.10S A312-TP304L,PIPE,FPIPE,209MA0306WDW06
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0306WDW07,AP11_J,1,EA,REEBPP0DB0C0,0,C01,D,4/17/2015,100,MM,,,1,S,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,COMP,REDE,209MA0306WDW07
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0307SCL04,AA06_J,1,EA,E45BL00AB0B0,0,C01,D,4/17/2015,300,MM,,,1,S,ELBOW 45 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E45LR,209MA0307SCL04
NL006945,P,SITE,ISO,09MA,PP5120P26,209MA0101RAF15,AS03_J,53.7,M,PIPEQ00D40C0,0,C01,D,4/17/2015,100,MM,,,1,S,PIPE WLD SCH.40S A312 UNS N08904,PIPE,PIPE,209MA0101RAF15
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0307SCL04,AA06_J,1,EA,ABARXB,0,C01,D,4/17/2015,40,MM,,,1,S,VALVE BALL FB FLGD CL. 150 RF CS BODY,COMP,BALLP,209MA0307SCL04
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0307SCL05,AA06_J,1,EA,FLBL0AAA1000,0,C01,D,4/17/2015,40,MM,,,1,S,FLANGE BLIND CL. 150 RF A105,COMP,FBLD,209MA0307SCL05
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0506DFL16,AA06_J,3,EA,GKFR0A0Z3000,0,C01,D,4/17/2015,,MM,,,1,S,GASKET FLAT RING CL. 150 CNAF,GASK,,209MA0506DFL16
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0506DFL18,AA06_J,1,EA,FLWNLAAA1000,0,C01,D,4/17/2015,150,MM,,,1,S,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,COMP,FWN,209MA0506DFL18
NL006945,P,SITE,ISO,09MA,PP5120P20,209MA0030ASC07,AQ14_J,4,EA,E90BQ00D20B0,0,C01,D,4/17/2015,150,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,COMP,E90LR,209MA0030ASC07
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA0101RAF17,AS03_J,4,EA,E90BQ00D60C0,0,C01,D,4/17/2015,100,MM,,,1,S,ELBOW 90 DEG. LR BW WLD SCH.40S A403-WP904L,COMP,E90LR,209MA0101RAF17
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0308WDW01,AP11_J,2,EA,E90BP00DB0C0,0,C01,D,4/17/2015,250,MM,,,1,S,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,COMP,E90LR,209MA0308WDW01
NL006945,P,SITE,ISO,09MA,PP5120P20,209MA0301SCL02,AA06_J,1,EA,E90BL00AB0B0,0,C01,D,4/17/2015,300,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E90LR,209MA0301SCL02
NL006945,P,SITE,ISO,09MA,PP5120P20,209MA0301SCL03,AA06_J,2,EA,BROS0H0A1000,0,C01,D,4/17/2015,300,MM,,,1,S,BRANCH OUTLET SW CL. 3000 A105,COMP,SOL,209MA0301SCL03
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0308WDW02,AP11_J,1,EA,PNPPQ00DB050,0,C01,D,4/17/2015,20,MM,,,1,S,PIPE NIPPLE PBE L = 175 MM SCH.40S A312-TP304L,COMP,NIP,209MA0308WDW02
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0309WDW01,AP11_J,1,EA,PNPPQ00DB0S0,0,C01,D,4/17/2015,20,MM,,,1,S,PIPE NIPPLE PBE L = 75 MM SCH.40S A312-TP304L,COMP,NIP,209MA0309WDW01
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0506DFL19,AA06_J,35.2,M,PIPEL00AA0C0,0,C01,D,4/17/2015,150,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,PIPE,209MA0506DFL19
NL006945,P,SITE,ISO,09MA,PP5120P20,209MA0301SCL03,AA06_J,1,EA,PNPPM00AB0S0,0,C01,D,4/17/2015,20,MM,,,1,S,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,COMP,NIP,209MA0301SCL03
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA0301SCL05,AA06_J,2,EA,PNPPM00AB0S0,0,C01,D,4/17/2015,40,MM,,,1,S,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,COMP,NIP,209MA0301SCL05
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA0301SCL05,AA06_J,2,EA,GKFR0A0Z3000,0,C01,D,4/17/2015,,MM,,,1,S,GASKET FLAT RING CL. 150 CNAF,GASK,,209MA0301SCL05
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0502OFL18,AA06_J,6,EA,E90BL00AB0B0,0,C01,D,4/17/2015,100,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E90LR,209MA0502OFL18
NL006945,P,SITE,ISO,09MA,PP5120P21,209MA0301SCL07,AA06_J,8,EA,STBT000YA000,0,C01,D,4/17/2015,,MM,,,1,S,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,BOLT,,209MA0301SCL07
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0309WDW03,AP11_J,1,EA,FLSW0AADB000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE SW CL. 150 RF A182-F304L,COMP,FSW,209MA0309WDW03
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0309WDW03,AP11_J,1,EA,FLBL0AADB000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE BLIND CL. 150 RF A182-F304L,COMP,FBLD,209MA0309WDW03
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0310SCL03,AA06_J,2,EA,BROS0H0A1000,0,C01,D,4/17/2015,400,MM,,,1,S,BRANCH OUTLET SW CL. 3000 A105,COMP,SOL,209MA0310SCL03
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0310SCL03,AA06_J,12,EA,STBT000YA000,0,C01,D,4/17/2015,,MM,,,1,S,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,BOLT,,209MA0310SCL03
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0310SCL03,AA06_J,1,EA,ABARXB,0,C01,D,4/17/2015,40,MM,,,1,S,VALVE BALL FB FLGD CL. 150 RF CS BODY,COMP,BALLP,209MA0310SCL03
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0506DFL12,AA06_J,3,EA,GKFR0A0Z3000,0,C01,D,4/17/2015,,MM,,,1,S,GASKET FLAT RING CL. 150 CNAF,GASK,,209MA0506DFL12
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA0030ASC19,AQ14_J,2,EA,E90BQ00D20B0,0,C01,D,4/17/2015,150,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,COMP,E90LR,209MA0030ASC19
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA0030ASC19,AQ14_J,1,EA,BROBQQ0D3000,0,C01,D,4/17/2015,150,MM,,,1,S,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,COMP,WOL,209MA0030ASC19
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0310SCL05,AA06_J,17.6,M,PIPEL00AA0C0,0,C01,D,4/17/2015,400,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,PIPE,209MA0310SCL05
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0315SCL01,AA06_J,3,EA,E90BL00AB0B0,0,C01,D,4/17/2015,300,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E90LR,209MA0315SCL01
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0502OFL22,AA06_J,1,EA,E90BL00AB0B0,0,C01,D,4/17/2015,100,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E90LR,209MA0502OFL22
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0502OFL22,AA06_J,22.4,M,PIPEL00AA0C0,0,C01,D,4/17/2015,100,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,PIPE,209MA0502OFL22
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA0301SCL11,AA06_J,1,EA,FLBL0AAA1000,0,C01,D,4/17/2015,40,MM,,,1,S,FLANGE BLIND CL. 150 RF A105,COMP,FBLD,209MA0301SCL11
NL006945,P,SITE,ISO,09MA,PP5120P27,209MA0301SCL13,AA06_J,1,EA,FLSW0AAA1000,0,C01,D,4/17/2015,20,MM,,,1,S,FLANGE SW CL. 150 RF A105,COMP,FSW,209MA0301SCL13
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0315SCL01,AA06_J,1,EA,PNPPM00AB0S0,0,C01,D,4/17/2015,40,MM,,,1,S,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,COMP,NIP,209MA0315SCL01
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0315SCL02,AA06_J,1,EA,BROS0H0A1000,0,C01,D,4/17/2015,300,MM,,,1,S,BRANCH OUTLET SW CL. 3000 A105,COMP,SOL,209MA0315SCL02
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0315SCL02,AA06_J,1,EA,PNPPM00AB0S0,0,C01,D,4/17/2015,20,MM,,,1,S,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,COMP,NIP,209MA0315SCL02
NL006945,P,SITE,ISO,09MA,PP5120P24,209MA0506DFL08,AA06_J,1,EA,PNPPM00AB050,0,C01,D,4/17/2015,25,MM,,,1,S,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,COMP,NIP,209MA0506DFL08
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0030ASC23,AQ14_J,8,EA,STBT000Y1000,0,C01,D,4/17/2015,,MM,,,1,S,"STUDBOLT WITH 2 NUTS A193-B7 / A194-2H, PTFE COATED",BOLT,,209MA0030ASC23
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0315SCL05,AA06_J,33,M,PIPEL00AA0C0,0,C01,D,4/17/2015,300,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,PIPE,209MA0315SCL05
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0506DFL15,AA06_J,43,M,PIPEL00AA0C0,0,C01,D,4/17/2015,150,MM,,,1,S,PIPE WLD SCH.STD A53-GR.B,PIPE,PIPE,209MA0506DFL15
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0506DFL16,AA06_J,1,EA,PNPPM00AB050,0,C01,D,4/17/2015,25,MM,,,1,S,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,COMP,NIP,209MA0506DFL16
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0506DFL16,AA06_J,1,EA,FLBL0AAA1000,0,C01,D,4/17/2015,25,MM,,,1,S,FLANGE BLIND CL. 150 RF A105,COMP,FBLD,209MA0506DFL16
NL006945,P,SITE,ISO,09MA,PP5120P23,209MA0030ASC27,AQ14_J,1,EA,REEBQQ0D20B0,0,C01,D,4/17/2015,150,MM,,,1,S,REDUCER ECC. BW SMLS SCH.40S X SCH.40S A403-WP316/316L,COMP,REDE,209MA0030ASC27
NL006945,P,SITE,ISO,09MA,PP5120P22,209MA0301SCL17,AA06_J,6,EA,E90BL00AB0B0,0,C01,D,4/17/2015,300,MM,,,1,S,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,COMP,E90LR,209MA0301SCL17
NL006945,P,SITE,ISO,09MA,PP5120P25,209MA0502OFL02,AA06_J,1,EA,ABARXB,0,C01,D,4/17/2015,20,MM,,,1,S,VALVE BALL FB FLGD CL. 150 RF CS BODY,COMP,BALLP,209MA0502OFL02
NL006945,P,SITE,ISO,09MA,PP5120P25,209MA0506DFL04,AA06_J,1,EA,FLBL0AAA1000,0,C01,D,4/17/2015,25,MM,,,1,S,FLANGE BLIND CL. 150 RF A105,COMP,FBLD,209MA0506DFL04
