PROJECT,DESCIPLINE,MASTER_REF,SOURCE_TYPE,UNIT,AREA,ISODRAWINGS,PIPINGCLASS,TOT_QTY,QTY_UOM,COMMODITYCODE,COMPLETE_FLAG,ISO_REV,DRAWING_TYPE,REVISION_DATE,GCP_NOM_DIAM,SIZE1_UOM,RCP_NOM_DIAM,SIZE2_UOM,SPEC_OVERRIDE,WORKSITE,DESCRIPTION,RECORD_TYPE,MODEL_CODE,ISODRAWINGSATTR1
NL006945,P,SITE,BULK-REQ,,KB064-L21000,KB064-L21000,,2,EA,TERBLL0AB0B0                                      ,,,,4/20/2015,200,MM,100,MM,,,TEE REDUCING BW SMLS SCH.STD X SCH.STD A234-WPB,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21000,KB064-L21000,,1,EA,TERBLL0AB0B0                                      ,,,,4/20/2015,400,MM,300,MM,,,TEE REDUCING BW SMLS SCH.STD X SCH.STD A234-WPB,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21000,KB064-L21000,,0,EA,TERBLL0AB0C0                                      ,,,,4/20/2015,350,MM,300,MM,,,TEE REDUCING BW WLD SCH.STD X SCH.STD A234-WPB,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21000,KB064-L21000,,4,EA,TERBLL0AB0C0                                      ,,,,4/20/2015,500,MM,400,MM,,,TEE REDUCING BW WLD SCH.STD X SCH.STD A234-WPB,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21000,KB064-L21000,,2,EA,TERBLL0AB0C0                                      ,,,,4/20/2015,600,MM,500,MM,,,TEE REDUCING BW WLD SCH.STD X SCH.STD A234-WPB,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21000,KB064-L21000,,0,EA,TERBME0AB0B0                                      ,,,,4/20/2015,250,MM,200,MM,,,TEE REDUCING BW SMLS SCH.XS X SCH.60 A234-WPB,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21000,KB064-L21000,,0,EA,TERBMK0AB0B0                                      ,,,,4/20/2015,100,MM,50,MM,,,TEE REDUCING BW SMLS SCH.XS X SCH.160 A234-WPB,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21000,KB064-L21000,,0,EA,TERBMM0AB0B0                                      ,,,,4/20/2015,250,MM,150,MM,,,TEE REDUCING BW SMLS SCH.XS X SCH.XS A234-WPB,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21000,KB064-L21000,,0,EA,RPADLL0AA000                                      ,,,,4/20/2015,450,MM,250,MM,,,REINFORCED PAD SCH.STD X SCH.STD A53-GR.B,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21000,KB064-L21000,,0,EA,RPADLL0AA000                                      ,,,,4/20/2015,650,MM,350,MM,,,REINFORCED PAD SCH.STD X SCH.STD A53-GR.B,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,12,EA,BROBPP0DA000                                      ,,,,4/20/2015,150,MM,50,MM,,,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,4,EA,BROBPP0DB000                                      ,,,,4/20/2015,100,MM,50,MM,,,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,BROBPP0DB000                                      ,,,,4/20/2015,300,MM,50,MM,,,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,BROBPP0DB000                                      ,,,,4/20/2015,500,MM,50,MM,,,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,BROBPP0DD000                                      ,,,,4/20/2015,200,MM,50,MM,,,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,BROBPP0DD000                                      ,,,,4/20/2015,200,MM,100,MM,,,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,BROBPP0DD000                                      ,,,,4/20/2015,250,MM,50,MM,,,BRANCH OUTLET BW SCH.10S X SCH.10S A182-F316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,BROBQQ0D3000                                      ,,,,4/20/2015,80,MM,25,MM,,,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,36,EA,BROBQQ0D3000                                      ,,,,4/20/2015,150,MM,25,MM,,,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,4,EA,BROBQQ0D3000                                      ,,,,4/20/2015,150,MM,80,MM,,,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,BROBQQ0D3000                                      ,,,,4/20/2015,200,MM,20,MM,,,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,55,EA,BROBQQ0D3000                                      ,,,,4/20/2015,200,MM,25,MM,,,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,BROBQQ0D3000                                      ,,,,4/20/2015,200,MM,40,MM,,,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,BROBQQ0D3000                                      ,,,,4/20/2015,200,MM,50,MM,,,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,6,EA,BROBQQ0D3000                                      ,,,,4/20/2015,250,MM,40,MM,,,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,16,EA,BROBQQ0D3000                                      ,,,,4/20/2015,350,MM,40,MM,,,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,8,EA,BROS0H0D5000                                      ,,,,4/20/2015,50,MM,25,MM,,,BRANCH OUTLET SW CL. 3000 A182-F904L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,BROS0H0D5000                                      ,,,,4/20/2015,80,MM,40,MM,,,BRANCH OUTLET SW CL. 3000 A182-F904L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,BROS0H0DA000                                      ,,,,4/20/2015,50,MM,25,MM,,,BRANCH OUTLET SW CL. 3000 A182-F304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,55,EA,BROS0H0DA000                                      ,,,,4/20/2015,50,MM,40,MM,,,BRANCH OUTLET SW CL. 3000 A182-F304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,BROS0H0DA000                                      ,,,,4/20/2015,80,MM,25,MM,,,BRANCH OUTLET SW CL. 3000 A182-F304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,BROS0H0DA000                                      ,,,,4/20/2015,80,MM,40,MM,,,BRANCH OUTLET SW CL. 3000 A182-F304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,12,EA,BROS0H0DA000                                      ,,,,4/20/2015,100,MM,40,MM,,,BRANCH OUTLET SW CL. 3000 A182-F304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,10,EA,BROS0H0DA000                                      ,,,,4/20/2015,150,MM,40,MM,,,BRANCH OUTLET SW CL. 3000 A182-F304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,36,EA,BROS0H0DB000                                      ,,,,4/20/2015,50,MM,15,MM,,,BRANCH OUTLET SW CL. 3000 A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,BROS0H0DB000                                      ,,,,4/20/2015,50,MM,25,MM,,,BRANCH OUTLET SW CL. 3000 A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,BROS0H0DB000                                      ,,,,4/20/2015,150,MM,25,MM,,,BRANCH OUTLET SW CL. 3000 A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,5,EA,BROS0H0DB000                                      ,,,,4/20/2015,200,MM,25,MM,,,BRANCH OUTLET SW CL. 3000 A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,6,EA,BROS0H0DB000                                      ,,,,4/20/2015,250,MM,25,MM,,,BRANCH OUTLET SW CL. 3000 A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,BROS0H0DB000                                      ,,,,4/20/2015,250,MM,40,MM,,,BRANCH OUTLET SW CL. 3000 A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,BROS0H0DB000                                      ,,,,4/20/2015,300,MM,25,MM,,,BRANCH OUTLET SW CL. 3000 A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,BROS0H0DB000                                      ,,,,4/20/2015,300,MM,40,MM,,,BRANCH OUTLET SW CL. 3000 A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,7,EA,BROS0H0DB000                                      ,,,,4/20/2015,400,MM,25,MM,,,BRANCH OUTLET SW CL. 3000 A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,BROS0H0DB000                                      ,,,,4/20/2015,400,MM,40,MM,,,BRANCH OUTLET SW CL. 3000 A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,BROS0H0DB000                                      ,,,,4/20/2015,500,MM,25,MM,,,BRANCH OUTLET SW CL. 3000 A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,BROS0H0DD000                                      ,,,,4/20/2015,100,MM,25,MM,,,BRANCH OUTLET SW CL. 3000 A182-F316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,10,EA,BROS0H0DD000                                      ,,,,4/20/2015,150,MM,25,MM,,,BRANCH OUTLET SW CL. 3000 A182-F316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,6,EA,BROS0H0DD000                                      ,,,,4/20/2015,200,MM,25,MM,,,BRANCH OUTLET SW CL. 3000 A182-F316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,8,EA,BROS0H0DD000                                      ,,,,4/20/2015,250,MM,40,MM,,,BRANCH OUTLET SW CL. 3000 A182-F316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,27,EA,BROT0H0DB000                                      ,,,,4/20/2015,50,MM,15,MM,,,BRANCH OUTLET THRD CL. 3000 A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,6,EA,CAPS0H0DB000                                      ,,,,4/20/2015,15,MM,,,,,CAP SW CL. 3000 A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,59,EA,E45BP00DA0C0                                      ,,,,4/20/2015,50,MM,,,,,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,7,EA,E45BP00DB0C0                                      ,,,,4/20/2015,50,MM,,,,,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,E45BP00DB0C0                                      ,,,,4/20/2015,150,MM,,,,,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,4,EA,E45BP00DB0C0                                      ,,,,4/20/2015,200,MM,,,,,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,E45BP00DB0C0                                      ,,,,4/20/2015,250,MM,,,,,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,4,EA,E45BP00DB0C0                                      ,,,,4/20/2015,300,MM,,,,,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,E45BP00DB0C0                                      ,,,,4/20/2015,400,MM,,,,,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,6,EA,E45BP00DD0C0                                      ,,,,4/20/2015,150,MM,,,,,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,E45BP00DD0C0                                      ,,,,4/20/2015,250,MM,,,,,ELBOW 45 DEG. LR BW WLD SCH.10S A403-WP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,E45BQ00D20B0                                      ,,,,4/20/2015,200,MM,,,,,ELBOW 45 DEG. LR BW SMLS SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,8,EA,E45BQ00D20B0                                      ,,,,4/20/2015,350,MM,,,,,ELBOW 45 DEG. LR BW SMLS SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,E45S0H0DA000                                      ,,,,4/20/2015,40,MM,,,,,ELBOW 45 DEG. SW CL. 3000 A182-F304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,483,EA,E90BP00DA0C0                                      ,,,,4/20/2015,50,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,32,EA,E90BP00DA0C0                                      ,,,,4/20/2015,80,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,17,EA,E90BP00DA0C0                                      ,,,,4/20/2015,100,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,139,EA,E90BP00DA0C0                                      ,,,,4/20/2015,150,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,215,EA,E90BP00DB0C0                                      ,,,,4/20/2015,50,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,17,EA,E90BP00DB0C0                                      ,,,,4/20/2015,80,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,60,EA,E90BP00DB0C0                                      ,,,,4/20/2015,100,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,30,EA,E90BP00DB0C0                                      ,,,,4/20/2015,150,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,25,EA,E90BP00DB0C0                                      ,,,,4/20/2015,200,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,42,EA,E90BP00DB0C0                                      ,,,,4/20/2015,250,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,35,EA,E90BP00DB0C0                                      ,,,,4/20/2015,300,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,28,EA,E90BP00DB0C0                                      ,,,,4/20/2015,400,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,6,EA,E90BP00DB0C0                                      ,,,,4/20/2015,500,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,4,EA,E90BP00DB0C0                                      ,,,,4/20/2015,600,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,E90BP00DD0C0                                      ,,,,4/20/2015,50,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,12,EA,E90BP00DD0C0                                      ,,,,4/20/2015,100,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,85,EA,E90BP00DD0C0                                      ,,,,4/20/2015,150,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,25,EA,E90BP00DD0C0                                      ,,,,4/20/2015,200,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,12,EA,E90BP00DD0C0                                      ,,,,4/20/2015,250,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,26,EA,E90BQ00D20B0                                      ,,,,4/20/2015,25,MM,,,,,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,14,EA,E90BQ00D20B0                                      ,,,,4/20/2015,50,MM,,,,,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,14,EA,E90BQ00D20B0                                      ,,,,4/20/2015,80,MM,,,,,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,262,EA,E90BQ00D20B0                                      ,,,,4/20/2015,150,MM,,,,,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,444,EA,E90BQ00D20B0                                      ,,,,4/20/2015,200,MM,,,,,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,12,EA,E90BQ00D20B0                                      ,,,,4/20/2015,250,MM,,,,,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,20,EA,E90BQ00D20B0                                      ,,,,4/20/2015,350,MM,,,,,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,E90BQ00D20B0                                      ,,,,4/20/2015,400,MM,,,,,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,55,EA,E90BQ00D60C0                                      ,,,,4/20/2015,80,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.40S A403-WP904L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,57,EA,E90BQ00D60C0                                      ,,,,4/20/2015,100,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.40S A403-WP904L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,16,EA,E90BQ00DD0A0                                      ,,,,4/20/2015,500,MM,,,,,ELBOW 90 DEG. LR BW SMLS/WLD SCH.40S A403-WP316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,128,EA,E90BR00D60C0                                      ,,,,4/20/2015,50,MM,,,,,ELBOW 90 DEG. LR BW WLD SCH.80S A403-WP904L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,640,EA,E90S0H0DA000                                      ,,,,4/20/2015,40,MM,,,,,ELBOW 90 DEG. SW CL. 3000 A182-F304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,6,EA,E90S0H0DB000                                      ,,,,4/20/2015,15,MM,,,,,ELBOW 90 DEG. SW CL. 3000 A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,27,EA,E90S0H0DB000                                      ,,,,4/20/2015,25,MM,,,,,ELBOW 90 DEG. SW CL. 3000 A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,9,EA,E90S0H0DD000                                      ,,,,4/20/2015,25,MM,,,,,ELBOW 90 DEG. SW CL. 3000 A182-F316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,6,EA,E90S0H0DD000                                      ,,,,4/20/2015,40,MM,,,,,ELBOW 90 DEG. SW CL. 3000 A182-F316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,FLBL0AAD3000                                      ,,,,4/20/2015,20,MM,,,,,FLANGE BLIND CL. 150 RF A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,83,EA,FLBL0AAD3000                                      ,,,,4/20/2015,25,MM,,,,,FLANGE BLIND CL. 150 RF A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,24,EA,FLBL0AAD3000                                      ,,,,4/20/2015,40,MM,,,,,FLANGE BLIND CL. 150 RF A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,16,EA,FLBL0AAD3000                                      ,,,,4/20/2015,100,MM,,,,,FLANGE BLIND CL. 150 RF A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,3,EA,FLBL0AAD3000                                      ,,,,4/20/2015,150,MM,,,,,FLANGE BLIND CL. 150 RF A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,6,EA,FLBL0AAD3000                                      ,,,,4/20/2015,250,MM,,,,,FLANGE BLIND CL. 150 RF A182-F316/316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,8,EA,FLBL0AAD5000                                      ,,,,4/20/2015,25,MM,,,,,FLANGE BLIND CL. 150 RF A182-F904L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,FLBL0AAD5000                                      ,,,,4/20/2015,50,MM,,,,,FLANGE BLIND CL. 150 RF A182-F904L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,FLBL0AAD5000                                      ,,,,4/20/2015,100,MM,,,,,FLANGE BLIND CL. 150 RF A182-F904L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,22,EA,FLBL0AADA000                                      ,,,,4/20/2015,50,MM,,,,,FLANGE BLIND CL. 150 RF A182-F304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,FLBL0AADA000                                      ,,,,4/20/2015,80,MM,,,,,FLANGE BLIND CL. 150 RF A182-F304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,FLBL0AADA000                                      ,,,,4/20/2015,100,MM,,,,,FLANGE BLIND CL. 150 RF A182-F304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,16,EA,FLBL0AADB000                                      ,,,,4/20/2015,25,MM,,,,,FLANGE BLIND CL. 150 RF A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,5,EA,FLBL0AADB000                                      ,,,,4/20/2015,40,MM,,,,,FLANGE BLIND CL. 150 RF A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,14,EA,FLBL0AADB000                                      ,,,,4/20/2015,50,MM,,,,,FLANGE BLIND CL. 150 RF A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,2,EA,FLBL0AADB000                                      ,,,,4/20/2015,80,MM,,,,,FLANGE BLIND CL. 150 RF A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,7,EA,FLBL0AADB000                                      ,,,,4/20/2015,100,MM,,,,,FLANGE BLIND CL. 150 RF A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,1,EA,FLBL0AADB000                                      ,,,,4/20/2015,150,MM,,,,,FLANGE BLIND CL. 150 RF A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,8,EA,FLSW0AAD5000                                      ,,,,4/20/2015,25,MM,,,,,FLANGE SW CL. 150 RF A182-F904L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,99,EA,FLSW0AADA000                                      ,,,,4/20/2015,40,MM,,,,,FLANGE SW CL. 150 RF A182-F304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,17,EA,FLSW0AADB000                                      ,,,,4/20/2015,25,MM,,,,,FLANGE SW CL. 150 RF A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,5,EA,FLSW0AADB000                                      ,,,,4/20/2015,40,MM,,,,,FLANGE SW CL. 150 RF A182-F304L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,13,EA,FLSW0AADD000                                      ,,,,4/20/2015,25,MM,,,,,FLANGE SW CL. 150 RF A182-F316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,8,EA,FLSW0AADD000                                      ,,,,4/20/2015,40,MM,,,,,FLANGE SW CL. 150 RF A182-F316L,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,72,EA,FLWNPAADA000                                      ,,,,4/20/2015,50,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.10S A182-F304,,,
NL006945,P,SITE,BULK-REQ,,KB064-L21100,KB064-L21100,,4,EA,FLWNPAADA000                                      ,,,,4/20/2015,80,MM,,,,,FLANGE WELDING NECK CL. 150 RF SCH.10S A182-F304,,,
