SOURCETYPE,DISIPLINE,MASTER REF,UNIT,AREA,ISO,ITR,IDENTCODE,GROUP,PART,TAGNUMBER,SIZE1,SIZE2,SIZE3,SIZE4,SHORT DESC,DESCRIPTION,QTY,UNIT,
ISO,P,SITE,09MA,PP5120P27,209MA0602WPD60,TAG WO MS, ,PG,GP,GKFR0A0Z2000,,, , ,GKFR0A0Z2000,GASKET FLAT RING CL. 150 NITRILE BUTADIENE  60��?SHORE A,2,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0602WPD20,TAG WO MS, ,PP,PS,PIPEP00DA0C0-150,150,, , ,PIPEP00DA0C0,PIPE WLD SCH.10S A312-TP304,38.2,M,
ISO,P,SITE,09MA,PP5120P21,209MA0602WPD20,TAG WO MS, ,PJ,EL,E90BP00DA0C0-150,150,, , ,E90BP00DA0C0,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304,2,EA,
ISO,P,SITE,09MA,PP5120P54,209MA0212SLP14,TAG WO MS, ,PJ,EL,PNPPM00AB050-25,25,, , ,PNPPM00AB050,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0602WPD21,TAG WO MS, ,PL,LM,STBT000Y1000,,, , ,STBT000Y1000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H  PTFE COATED,8,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0602WPD21,TAG WO MS, ,PJ,EL,E90BP00DA0C0-150,150,, , ,E90BP00DA0C0,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304,6,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0602WPD65,TAG WO MS, ,PJ,EL,PNPPQ00DA050-25,25,, , ,PNPPQ00DA050,PIPE NIPPLE PBE L = 175 MM SCH.40S A312-TP304,1,EA,
ISO,P,SITE,09MA,PP5120P54,209MA0215SLP01,TAG WO MS, ,PJ,EL,PNPPM00AB0S0-20,20,, , ,PNPPM00AB0S0,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P54,209MA0215SLP01,TAG WO MS, ,PF,FP,FLBL0AAA1000-20,20,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P20,209MA0602WPD26,TAG WO MS, ,PP,PS,PIPEP00DA0C0-150,150,, , ,PIPEP00DA0C0,PIPE WLD SCH.10S A312-TP304,64,M,
ISO,P,SITE,09MA,PP5120P23,209MA0602WPD68,TAG WO MS, ,PG,GP,GKFR0A0Z2000,,, , ,GKFR0A0Z2000,GASKET FLAT RING CL. 150 NITRILE BUTADIENE  60��?SHORE A,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0602WPD70,TAG WO MS, ,PJ,EL,BROS0H0DA000-150,150,, , ,BROS0H0DA000,BRANCH OUTLET SW CL. 3000 A182-F304,2,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0306WDW08,TAG WO MS, ,PJ,EL,REEBPP0DB0C0-150,150,, , ,REEBPP0DB0C0,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,1,EA,
ISO,P,SITE,09MA,PP5120P20,209MA0602WPD26,TAG WO MS, ,PF,FP,FLBL0AADA000-20,20,, , ,FLBL0AADA000,FLANGE BLIND CL. 150 RF A182-F304,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0602WPD70,TAG WO MS, ,PJ,EL,E90BP00DA0C0-150,150,, , ,E90BP00DA0C0,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304,6,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0602WPD70,TAG WO MS, ,PF,FP,FLSW0AADA000-20,20,, , ,FLSW0AADA000,FLANGE SW CL. 150 RF A182-F304,1,EA,
ISO,P,SITE,09MA,PP5120P35,209MA0603WPD01,TAG WO MS, ,PG,GP,GKFR0A0Z2000,,, , ,GKFR0A0Z2000,GASKET FLAT RING CL. 150 NITRILE BUTADIENE  60��?SHORE A,2,EA,
ISO,P,SITE,09MA,PP5120P35,209MA0603WPD02,TAG WO MS, ,PP,PS,PIPEQ00DA0B0-25,25,, , ,PIPEQ00DA0B0,PIPE SMLS SCH.40S A312-TP304,9.2,M,
ISO,P,SITE,09MA,PP5120P36,209MA0607WPD02,TAG WO MS, ,PJ,EL,E90BP00DA0C0-80,80,, , ,E90BP00DA0C0,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0312WDW04,TAG WO MS, ,PJ,EL,BROS0H0DB000-50,50,, , ,BROS0H0DB000,BRANCH OUTLET SW CL. 3000 A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0312WDW04,TAG WO MS, ,PL,LM,STBT000Y1000,,, , ,STBT000Y1000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H  PTFE COATED,4,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0312WDW05,TAG WO MS, ,PP,PS,PIPEP00DB0C0-50,50,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,25,M,
ISO,P,SITE,09MA,PP5120P20,209MA0602WPD29,TAG WO MS, ,PP,PS,PIPEP00DA0C0-150,150,, , ,PIPEP00DA0C0,PIPE WLD SCH.10S A312-TP304,36,M,
ISO,P,SITE,09MA,PP5120P19,209MA0602WPD30,TAG WO MS, ,PP,PS,PIPEP00DA0C0-150,150,, , ,PIPEP00DA0C0,PIPE WLD SCH.10S A312-TP304,28,M,
ISO,P,SITE,09MA,PP5120P24,209MA0602WPD74,TAG WO MS, ,PP,PS,PIPEP00DA0C0-150,150,, , ,PIPEP00DA0C0,PIPE WLD SCH.10S A312-TP304,56.3,M,
ISO,P,SITE,09MA,PP5120P24,209MA0602WPD74,TAG WO MS, ,PV,VG,RGAZXT-25,25,, , ,RGAZXT,GATE VALVES ,1,EA,
ISO,P,SITE,09MA,PP5120P19,209MA0602WPD33,TAG WO MS, ,PV,VG,RGAZXT-25,25,, , ,RGAZXT,GATE VALVES ,2,EA,
ISO,P,SITE,09MA,PP5120P19,209MA0602WPD33,TAG WO MS, ,PJ,EL,PNPPQ00DA0S0-25,25,, , ,PNPPQ00DA0S0,PIPE NIPPLE PBE L = 75 MM SCH.40S A312-TP304,2,EA,
ISO,P,SITE,09MA,PP5120P34,209MA0611WPD01,TAG WO MS, ,PJ,EL,BROS0H0DA000-80,80,, , ,BROS0H0DA000,BRANCH OUTLET SW CL. 3000 A182-F304,2,EA,
ISO,P,SITE,09MA,PP5120P34,209MA0611WPD02,TAG WO MS, ,PJ,EL,PNPPQ00DA050-25,25,, , ,PNPPQ00DA050,PIPE NIPPLE PBE L = 175 MM SCH.40S A312-TP304,1,EA,
ISO,P,SITE,09MA,PP5120P34,209MA0611WPD02,TAG WO MS, ,PJ,EL,E90S0H0DA000-25,25,, , ,E90S0H0DA000,ELBOW 90 DEG. SW CL. 3000 A182-F304,3,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0602WPD78,TAG WO MS, ,PJ,EL,PNPPQ00DA0S0-20,20,, , ,PNPPQ00DA0S0,PIPE NIPPLE PBE L = 75 MM SCH.40S A312-TP304,1,EA,
ISO,P,SITE,09MA,PP5120P19,209MA0602WPD42,TAG WO MS, ,PV,VG,RGAZXT-25,25,, , ,RGAZXT,GATE VALVES ,2,EA,
ISO,P,SITE,09MA,PP5120P19,209MA0602WPD42,TAG WO MS, ,PF,FP,FLBL0AADA000-25,25,, , ,FLBL0AADA000,FLANGE BLIND CL. 150 RF A182-F304,2,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0602WPD81,TAG WO MS, ,PJ,EL,PNPPQ00DA0S0-25,25,, , ,PNPPQ00DA0S0,PIPE NIPPLE PBE L = 75 MM SCH.40S A312-TP304,1,EA,
ISO,P,SITE,09MA,PP5120P35,209MA0802WDW01,TAG WO MS, ,PF,FP,FLSW0AADB000-20,20,, , ,FLSW0AADB000,FLANGE SW CL. 150 RF A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0602WPD83,TAG WO MS, ,PP,PS,PIPEP00DA0C0-150,150,, , ,PIPEP00DA0C0,PIPE WLD SCH.10S A312-TP304,22.8,M,
ISO,P,SITE,09MA,PP5120P25,209MA0602WPD83,TAG WO MS, ,PJ,EL,TEEBP00DA0C0-150-150,150,150, , ,TEEBP00DA0C0,TEE EQUAL BW WLD SCH.10S A403-WP304,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0602WPD01,TAG WO MS, ,PP,PS,PIPEP00DA0C0-150,150,, , ,PIPEP00DA0C0,PIPE WLD SCH.10S A312-TP304,24.8,M,
ISO,P,SITE,09MA,PP5120P25,209MA0602WPD85,TAG WO MS, ,PJ,EL,PNPPQ00DA050-25,25,, , ,PNPPQ00DA050,PIPE NIPPLE PBE L = 175 MM SCH.40S A312-TP304,2,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0212SLP02,TAG WO MS, ,PJ,EL,CAPBL00AB0B0-50,50,, , ,CAPBL00AB0B0,CAP BW SMLS SCH.STD A234-WPB,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0602WPD05,TAG WO MS, ,PF,FP,FLSW0AADA000-25,25,, , ,FLSW0AADA000,FLANGE SW CL. 150 RF A182-F304,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0602WPD05,TAG WO MS, ,PF,FP,FLBL0AADA000-20,20,, , ,FLBL0AADA000,FLANGE BLIND CL. 150 RF A182-F304,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0602WPD85,TAG WO MS, ,PF,FP,FLSW0AADA000-20,20,, , ,FLSW0AADA000,FLANGE SW CL. 150 RF A182-F304,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA1101CSS05,TAG WO MS, ,PP,PS,PIPEL00AA0C0-150,150,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,37,M,
ISO,P,SITE,09MA,PP5120P27,209MA1101CSS07,TAG WO MS, ,PF,FP,FLBL0AAA1000-25,25,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P26,209MA1306CWR20,TAG WO MS, ,PP,PS,PIPEL00AA0B0-300,300,, , ,PIPEL00AA0B0,PIPE SMLS SCH.STD A53-GR.B,61.1,M,
ISO,P,SITE,09MA,PP5120P27,209MA1306CWR22,TAG WO MS, ,PP,PS,PIPEL00AA0B0-300,300,, , ,PIPEL00AA0B0,PIPE SMLS SCH.STD A53-GR.B,42,M,
ISO,P,SITE,09MA,PP5120P27,209MA1306CWR23,TAG WO MS, ,PJ,EL,E90BL00AB0B0-300,300,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,6,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0729PAS13,TAG WO MS, ,PJ,EL,E90BL00AB0B0-100,100,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,6,EA,
ISO,P,SITE,09MA,PP5120P22,209MA1101CSS09,TAG WO MS, ,PP,PS,PIPEL00AA0C0-150,150,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,49.2,M,
ISO,P,SITE,09MA,PP5120P27,209MA1306CWR24,TAG WO MS, ,PP,PS,PIPEL00AA0B0-300,300,, , ,PIPEL00AA0B0,PIPE SMLS SCH.STD A53-GR.B,37,M,
ISO,P,SITE,09MA,PP5120P23,209MA1101CSS12,TAG WO MS, ,PP,PS,PIPEL00AA0C0-150,150,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,48.8,M,
ISO,P,SITE,09MA,PP5120P24,209MA0801WDW02,TAG WO MS, ,PP,PS,PIPEP00DB0C0-300,300,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,23.3,M,
ISO,P,SITE,09MA,PP5120P27,209MA0912PAS05,TAG WO MS, ,PP,PS,PIPEL00AW0C0-100,100,, , ,PIPEL00AW0C0,PIPE WLD SCH.STD A53-GR.B GALV.,40.1,M,
ISO,P,SITE,09MA,PP5120P23,209MA1101CSS14,TAG WO MS, ,PJ,EL,E90BL00AB0B0-150,150,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,4,EA,
ISO,P,SITE,09MA,PP5120P22,209MA1306CWR28,TAG WO MS, ,PJ,EL,BROBLL0A1000-300,300,, , ,BROBLL0A1000,BRANCH OUTLET BW SCH.STD X SCH.STD A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0801WDW06,TAG WO MS, ,PF,FP,FLBL0AADB000-20,20,, , ,FLBL0AADB000,FLANGE BLIND CL. 150 RF A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0912PAS06,TAG WO MS, ,PP,PS,PIPEL00AW0C0-100,100,, , ,PIPEL00AW0C0,PIPE WLD SCH.STD A53-GR.B GALV.,52.7,M,
ISO,P,SITE,09MA,PP5120P23,209MA1101CSS15,TAG WO MS, ,PP,PS,PIPEL00AA0C0-150,150,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,30.4,M,
ISO,P,SITE,09MA,PP5120P23,209MA0801WDW08,TAG WO MS, ,PG,GP,GKSW0A0ZB000,,, , ,GKSW0A0ZB000,GASKET SPIRAL WOUND CL. 150 SS  GRAPHITE FILLER,3,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0801WDW08,TAG WO MS, ,PF,FP,FLBL0AADB000-20,20,, , ,FLBL0AADB000,FLANGE BLIND CL. 150 RF A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0801WDW10,TAG WO MS, ,PF,FP,FLSW0AADB000-25,25,, , ,FLSW0AADB000,FLANGE SW CL. 150 RF A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0912PAS12,TAG WO MS, ,PP,PS,PIPEL00AW0C0-100,100,, , ,PIPEL00AW0C0,PIPE WLD SCH.STD A53-GR.B GALV.,9.8,M,
ISO,P,SITE,09MA,PP5120P21,209MA0912PAS14,TAG WO MS, ,PP,PS,PIPEL00AW0C0-100,100,, , ,PIPEL00AW0C0,PIPE WLD SCH.STD A53-GR.B GALV.,58.9,M,
ISO,P,SITE,09MA,PP5120P19,209MA1407ASC01,TAG WO MS, ,PG,GP,GKFR0A0Z1000,,, , ,GKFR0A0Z1000,GASKET FLAT RING CL. 150 REINFORCED PTFE  GARLOCK GYLON BLUE,1,EA,
ISO,P,SITE,09MA,PP5120P19,209MA1408ASC01,TAG WO MS, ,PF,FP,FLWNQAAD3000-20,20,, , ,FLWNQAAD3000,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F316/316L,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA1301CWS03,TAG WO MS, ,PP,PS,PIPEL00AA0C0-650,650,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,35.4,M,
ISO,P,SITE,09MA,PP5120P22,209MA0007ASC22,TAG WO MS, ,PF,FP,FLBL0AAD3000-25,25,, , ,FLBL0AAD3000,FLANGE BLIND CL. 150 RF A182-F316/316L,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA1301CWS05,TAG WO MS, ,PJ,EL,PLHT000A1000-20,20,, , ,PLHT000A1000,PLUG HEX. HEAD THRD A105,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA1301CWS07,TAG WO MS, ,PJ,EL,BROT0H0A1000-300,300,, , ,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0832WDW04,TAG WO MS, ,PJ,EL,E90BP00DB0C0-400,400,, , ,E90BP00DB0C0,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,4,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0907IAS02,TAG WO MS, ,PJ,EL,REEBPP0DB0C0-150,150,, , ,REEBPP0DB0C0,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,1,EA,
ISO,P,SITE,09MA,PP5120P35,209MA1102CSS01,TAG WO MS, ,PP,PS,PIPEM00AB0B0-20,20,, , ,PIPEM00AB0B0,PIPE SMLS SCH.XS A106-GR.B,0.1,M,
ISO,P,SITE,09MA,PP5120P35,209MA1102CSS01,TAG WO MS, ,PF,FP,FLWNLAAA1000-150,150,, , ,FLWNLAAA1000,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,3,EA,
ISO,P,SITE,09MA,PP5120P35,209MA1102CSS01,TAG WO MS, ,PV,VG,AGARFA-150,150,, , ,AGARFA,VALVE GATE FLGD CL. 150 RF CS BODY,2,EA,
ISO,P,SITE,09MA,PP5120P35,209MA1102CSS02,TAG WO MS, ,PP,PS,PIPEM00AB0B0-25,25,, , ,PIPEM00AB0B0,PIPE SMLS SCH.XS A106-GR.B,11.4,M,
ISO,P,SITE,09MA,PP5120P35,209MA1102CSS02,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,8,EA,
ISO,P,SITE,09MA,PP5120P22,209MA1301CWS08,TAG WO MS, ,PJ,EL,PLHT000A1000-40,40,, , ,PLHT000A1000,PLUG HEX. HEAD THRD A105,1,EA,
ISO,P,SITE,09MA,PP5120P19,209MA0912PAS24,TAG WO MS, ,PP,PS,PIPEL00AW0C0-50,50,, , ,PIPEL00AW0C0,PIPE WLD SCH.STD A53-GR.B GALV.,21.4,M,
ISO,P,SITE,09MA,PP5120P20,209MA0913PAS01,TAG WO MS, ,PL,LM,STBT000Y2000,,, , ,STBT000Y2000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H  GALVANISED,8,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0914PAS01,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,2,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0919IAS01,TAG WO MS, ,PP,PS,PIPEP00DB0C0-50,50,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,7.7,M,
ISO,P,SITE,09MA,PP5120P27,209MA1301CWS13,TAG WO MS, ,PJ,EL,E90BL00AB0B0-300,300,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,6,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0928PAS01,TAG WO MS, ,PJ,EL,E90BL00AB0B0-50,50,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,1,EA,
ISO,P,SITE,09MA,PP5120P26,209MA0907IAS08,TAG WO MS, ,PP,PS,PIPEP00DB0C0-100,100,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,48.4,M,
ISO,P,SITE,09MA,PP5120P19,209MA1306CWR08,TAG WO MS, ,PP,PS,PIPEL00AA0B0-300,300,, , ,PIPEL00AA0B0,PIPE SMLS SCH.STD A53-GR.B,31.1,M,
ISO,P,SITE,09MA,PP5120P26,209MA1301CWS16,TAG WO MS, ,PJ,EL,BROT0H0A1000-300,300,, , ,BROT0H0A1000,BRANCH OUTLET THRD CL. 3000 A105,1,EA,
ISO,P,SITE,09MA,PP5120P21,209MA1301CWS18,TAG WO MS, ,PP,PS,PIPEL00AA0B0-300,300,, , ,PIPEL00AA0B0,PIPE SMLS SCH.STD A53-GR.B,55.8,M,
ISO,P,SITE,09MA,PP5120P27,209MA1004WBB08,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,3,EA,
ISO,P,SITE,09MA,PP5120P27,209MA1004WBB09,TAG WO MS, ,PP,PS,PIPEL00AA0C0-80,80,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,19.9,M,
ISO,P,SITE,09MA,PP5120P24,209MA0729PAS09,TAG WO MS, ,PJ,EL,REEBLL0AB0B0-150,150,, , ,REEBLL0AB0B0,REDUCER ECC. BW SMLS SCH.STD X SCH.STD A234-WPB,1,EA,
ISO,P,SITE,09MA,PP5120P20,209MA0907IAS16,TAG WO MS, ,PP,PS,PIPEP00DB0C0-100,100,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,75.8,M,
ISO,P,SITE,09MA,PP5120P21,209MA1306CWR19,TAG WO MS, ,PJ,EL,E90BL00AB0B0-300,300,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,2,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0729PAS11,TAG WO MS, ,PP,PS,PIPEL00AW0C0-100,100,, , ,PIPEL00AW0C0,PIPE WLD SCH.STD A53-GR.B GALV.,48.7,M,
ISO,P,SITE,09MA,PP5120P24,209MA0502OFL12,TAG WO MS, ,PP,PS,PIPEL00AA0C0-100,100,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,42.5,M,
ISO,P,SITE,09MA,PP5120P20,209MA0013ASC07,TAG WO MS, ,PP,PS,PIPEQ00D10B0-200,200,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,24.3,M,
ISO,P,SITE,09MA,PP5120P22,209MA0101RAF06,TAG WO MS, ,PP,PS,PIPEQ00D40C0-100,100,, , ,PIPEQ00D40C0,PIPE WLD SCH.40S A312 UNS N08904,51.1,M,
ISO,P,SITE,09MA,PP5120P23,209MA0306WDW03,TAG WO MS, ,PF,FP,FLBL0AADB000-40,40,, , ,FLBL0AADB000,FLANGE BLIND CL. 150 RF A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0101RAF10,TAG WO MS, ,PJ,EL,BROT0H0D5000-100,100,, , ,BROT0H0D5000,BRANCH OUTLET THRD CL. 3000 A182-F904L,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0306WDW05,TAG WO MS, ,PP,PS,PIPEQ00DB0B0-40,40,, , ,PIPEQ00DB0B0,PIPE SMLS SCH.40S A312-TP304L,0.4,M,
ISO,P,SITE,09MA,PP5120P22,209MA0306WDW05,TAG WO MS, ,PP,PS,PIPEQ00DB0B0-20,20,, , ,PIPEQ00DB0B0,PIPE SMLS SCH.40S A312-TP304L,0.2,M,
ISO,P,SITE,09MA,PP5120P23,209MA0502OFL18,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,3,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0101RAF11,TAG WO MS, ,PP,PS,PIPEQ00D40C0-100,100,, , ,PIPEQ00D40C0,PIPE WLD SCH.40S A312 UNS N08904,47.7,M,
ISO,P,SITE,09MA,PP5120P22,209MA0306WDW07,TAG WO MS, ,PJ,EL,REEBPP0DB0C0-300,300,, , ,REEBPP0DB0C0,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0506DFL10,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,3,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0506DFL10,TAG WO MS, ,PF,FP,FLSW0AAA1000-25,25,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0307SCL04,TAG WO MS, ,PF,FP,FLSW0AAA1000-40,40,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0307SCL05,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,4,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0307SCL05,TAG WO MS, ,PF,FP,FLSW0AAA1000-40,40,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0506DFL18,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,4,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0506DFL18,TAG WO MS, ,PF,FP,FLSW0AAA1000-20,20,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0101RAF16,TAG WO MS, ,PP,PS,PIPEQ00D40C0-100,100,, , ,PIPEQ00D40C0,PIPE WLD SCH.40S A312 UNS N08904,40.5,M,
ISO,P,SITE,09MA,PP5120P21,209MA0101RAF17,TAG WO MS, ,PP,PS,PIPEQ00D40C0-100,100,, , ,PIPEQ00D40C0,PIPE WLD SCH.40S A312 UNS N08904,51.4,M,
ISO,P,SITE,09MA,PP5120P25,209MA0506DFL04,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,3,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0308WDW02,TAG WO MS, ,PF,FP,FLBL0AADB000-20,20,, , ,FLBL0AADB000,FLANGE BLIND CL. 150 RF A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0308WDW03,TAG WO MS, ,PP,PS,PIPEP00DB0C0-250,250,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,23.6,M,
ISO,P,SITE,09MA,PP5120P23,209MA0309WDW01,TAG WO MS, ,PF,FP,FLSW0AADB000-20,20,, , ,FLSW0AADB000,FLANGE SW CL. 150 RF A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0030ASC12,TAG WO MS, ,PJ,EL,E90BQ00D20B0-150,150,, , ,E90BQ00D20B0,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,4,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0030ASC13,TAG WO MS, ,PP,PS,PIPEQ00D10B0-150,150,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,49.5,M,
ISO,P,SITE,09MA,PP5120P23,209MA0309WDW03,TAG WO MS, ,PJ,EL,PNPPQ00DB0S0-25,25,, , ,PNPPQ00DB0S0,PIPE NIPPLE PBE L = 75 MM SCH.40S A312-TP304L,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0502OFL20,TAG WO MS, ,PP,PS,PIPEL00AA0C0-100,100,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,28.4,M,
ISO,P,SITE,09MA,PP5120P26,209MA0030ASC14,TAG WO MS, ,PJ,EL,E90BQ00D20B0-150,150,, , ,E90BQ00D20B0,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,4,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0309WDW04,TAG WO MS, ,PP,PS,PIPEP00DB0C0-150,150,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,33,M,
ISO,P,SITE,09MA,PP5120P24,209MA0309WDW06,TAG WO MS, ,PJ,EL,E90BP00DB0C0-150,150,, , ,E90BP00DB0C0,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0310SCL01,TAG WO MS, ,PJ,EL,E90BL00AB0B0-400,400,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0030ASC18,TAG WO MS, ,PP,PS,PIPEQ00D10B0-150,150,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,47.2,M,
